user_id,employee_name,email,role,functional_unit,department,team,start_date,end_date
QAS1692,Quintessa Athena Strickland,Quintessa.Athena.Strickland@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
LRF0101,Lucian Raja Frye,Lucian.Raja.Frye@dtaa.com,TechnicalWriter,2 - ResearchAndEngineering_Commercial,4 - Engineering,1 - Publications,2009-12-01,2011-06-01
AIP1614,Amelia Isadora Pena,Amelia.Isadora.Pena@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
MMH2878,Maggy Mariam Hamilton,Maggy.Mariam.Hamilton@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
LDW0620,Linda Deborah Woodard,Linda.Deborah.Woodard@dtaa.com,ComputerScientist,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
BOJ2179,Bevis Oleg Jennings,Bevis.Oleg.Jennings@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
KGS3466,Kyla Gisela Sanford,Kyla.Gisela.Sanford@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,5 - RegionalFieldService,2009-12-01,2011-06-01
YCL0650,Yetta Caryn Leon,Yetta.Caryn.Leon@dtaa.com,TechnicalWriter,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,1 - Publications,2009-12-01,2011-06-01
WUH2238,Wyatt Uriel Harmon,Wyatt.Uriel.Harmon@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
DGG3429,Darrel Galena Garza,Darrel.Galena.Garza@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,2009-12-01,2011-04-01
KLM2448,Kaye Leah Morrow,Kaye.Leah.Morrow@dtaa.com,Scientist,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,2009-12-01,2011-06-01
RGR0706,Rudyard Garrison Rios,Rudyard.Garrison.Rios@dtaa.com,Technician,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,2009-12-01,2011-06-01
RJS3256,Rowan Jorden Snow,Rowan.Jorden.Snow@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,2009-12-01,2010-07-01
SDE2662,Stephen Daquan Estes,Stephen.Daquan.Estes@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
MCK0435,Mira Claire Kim,Mira.Claire.Kim@dtaa.com,PurchasingClerk,10 - PurchasingAndContracts,1 - Purchasing,,2009-12-01,2011-06-01
RJF3634,Reese Justin Fields,Reese.Justin.Fields@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-01-01
RXN2265,Rinah Xaviera Nelson,Rinah.Xaviera.Nelson@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
ZNA0921,Zenaida Nomlanga Adams,Zenaida.Nomlanga.Adams@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
LAW1407,Linda Aubrey Wiley,Linda.Aubrey.Wiley@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
DJH0971,Dane Joel Heath,Dane.Joel.Heath@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,2009-12-01,2011-06-01
JUL1835,Jenna Unity Leonard,Jenna.Unity.Leonard@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
MKN3375,Mikayla Kai Nicholson,Mikayla.Kai.Nicholson@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
LJH2619,Laurel Jessamine Holden,Laurel.Jessamine.Holden@dtaa.com,MaterialsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,19 - MaterialsEngineering,2009-12-01,2011-06-01
XIW2655,Xantha Imani Willis,Xantha.Imani.Willis@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
JJB2367,Joshua Jermaine Barnett,Joshua.Jermaine.Barnett@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,3 - RegionalFieldService,2009-12-01,2011-06-01
OUH0741,Olga Ursula Herrera,Olga.Ursula.Herrera@dtaa.com,SoftwareEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
SER2158,Sarah Eugenia Rios,Sarah.Eugenia.Rios@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
HLS2733,Hashim Leroy Saunders,Hashim.Leroy.Saunders@dtaa.com,MaterialsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,19 - MaterialsEngineering,2009-12-01,2011-06-01
JEM0546,John Edward Madden,John.Edward.Madden@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
RHF0046,Rana Heidi Frye,Rana.Heidi.Frye@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,2 - ElectronicSecurity,2009-12-01,2011-06-01
MND1058,Melanie Nerea Decker,Melanie.Nerea.Decker@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,4 - ElectronicSecurity,2009-12-01,2010-08-01
AAS3428,Adrian Asher Shepherd,Adrian.Asher.Shepherd@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
JRB1080,Jonathan Rafael Bates,Jonathan.Rafael.Bates@dtaa.com,ComputerProgrammer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,5 - DesktopSoftware,2009-12-01,2011-06-01
LCH1789,Luke Casey Hudson,Luke.Casey.Hudson@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,3 - Lab,2009-12-01,2011-06-01
SSA1793,Stone Samuel Ayala,Stone.Samuel.Ayala@dtaa.com,SoftwareDeveloper,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,8 - DesktopSoftware,2009-12-01,2011-06-01
GWM3260,Guy Wyatt Mullins,Guy.Wyatt.Mullins@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,2009-12-01,2011-06-01
ACW0426,Adara Caryn Weaver,Adara.Caryn.Weaver@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,2009-12-01,2011-06-01
MEB2241,Merrill Elton Bradford,Merrill.Elton.Bradford@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
TTB0471,Tobias Thomas Bryant,Tobias.Thomas.Bryant@dtaa.com,Scientist,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,2009-12-01,2011-06-01
PSG1938,Patricia Simone Griffin,Patricia.Simone.Griffin@dtaa.com,WebDeveloper,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2010-12-01
FVK1623,Ferdinand Victor Kirk,Ferdinand.Victor.Kirk@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
SHT3548,Sage Halla Tucker,Sage.Halla.Tucker@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,6 - Lab,2009-12-01,2011-06-01
NEW2490,Nicholas Ezekiel Wilkinson,Nicholas.Ezekiel.Wilkinson@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,18 - ElectricalEngineering,2009-12-01,2011-06-01
JSH0887,Jenna Shellie Holman,Jenna.Shellie.Holman@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
NNF3968,Noble Nathan Forbes,Noble.Nathan.Forbes@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,13 - Stockroom,2009-12-01,2011-06-01
VZG2484,Vladimir Zeph Gordon,Vladimir.Zeph.Gordon@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,17 - MechanicalEngineering,2009-12-01,2011-06-01
MAC3214,Malik Abbot Cannon,Malik.Abbot.Cannon@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
TAD1414,Tara Amber Dean,Tara.Amber.Dean@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
KSM1518,Kessie Stephanie Miles,Kessie.Stephanie.Miles@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,2009-12-01,2011-06-01
LXG2919,Laura Xantha Garner,Laura.Xantha.Garner@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
MCW0674,Maggy Chava Whitley,Maggy.Chava.Whitley@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
LXC0839,Linus Xerxes Campos,Linus.Xerxes.Campos@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,2009-12-01,2011-06-01
RDW0957,Russell Declan Walsh,Russell.Declan.Walsh@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
AKS0298,August Kasimir Solis,August.Kasimir.Solis@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
AMS0630,Aaron Myles Sparks,Aaron.Myles.Sparks@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
GYS2461,Gretchen Yvonne Snider,Gretchen.Yvonne.Snider@dtaa.com,ComputerProgrammer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,10 - WebSoftware,2009-12-01,2011-06-01
WPJ1400,Willow Petra Jacobson,Willow.Petra.Jacobson@dtaa.com,ComputerProgrammer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2010-03-01
REB0123,Rogan Emerson Boyle,Rogan.Emerson.Boyle@dtaa.com,AdministrativeAssistant,2 - ResearchAndEngineering_Commercial,4 - Engineering,6 - TestAndEvalualtion,2009-12-01,2011-06-01
RCW2838,Raymond Caleb Whitney,Raymond.Caleb.Whitney@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
JLL1813,Jamalia Libby Langley,Jamalia.Libby.Langley@dtaa.com,SoftwareDeveloper,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2010-07-01
YSC1691,Yoshi Sierra Carver,Yoshi.Sierra.Carver@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
ASH0142,Althea Sandra Howard,Althea.Sandra.Howard@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,2009-12-01,2011-06-01
AAT2913,Amaya Anastasia Townsend,Amaya.Anastasia.Townsend@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-02-01
EUC1051,Elizabeth Urielle Carson,Elizabeth.Urielle.Carson@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,4 - ElectronicSecurity,2009-12-01,2011-06-01
FNW3564,Fiona Nola Washington,Fiona.Nola.Washington@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,25 - SystemsEngineering,2009-12-01,2010-11-01
YFT1382,Yael Fiona Todd,Yael.Fiona.Todd@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,6 - EmbeddedSoftware,2009-12-01,2011-06-01
SDC2793,Simon David Campbell,Simon.David.Campbell@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
NHR2050,Nayda Hedwig Reeves,Nayda.Hedwig.Reeves@dtaa.com,ComputerScientist,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,8 - DesktopSoftware,2009-12-01,2011-06-01
JSH1843,John Steven Hester,John.Steven.Hester@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-06-01
YAV0093,Yardley Aidan Vang,Yardley.Aidan.Vang@dtaa.com,ChiefEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,2 - MechanicalEngineering,2009-12-01,2011-06-01
HIF0482,Hadassah Ingrid Farley,Hadassah.Ingrid.Farley@dtaa.com,SoftwareQualityEngineer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,1 - SQA,2009-12-01,2010-11-01
ARH2097,Alvin Ross Hartman,Alvin.Ross.Hartman@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-06-01
CCM2207,Camille Christen Mccoy,Camille.Christen.Mccoy@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
CJH2411,Cassidy Jael Hensley,Cassidy.Jael.Hensley@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,7 - BuildingSecurity,2009-12-01,2010-03-01
BMN0178,Bo Mechelle Nelson,Bo.Mechelle.Nelson@dtaa.com,TechnicalWriter,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,1 - Publications,2009-12-01,2010-03-01
ING2221,Iola Nichole Guerrero,Iola.Nichole.Guerrero@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
FAR2869,Fay Amity Rhodes,Fay.Amity.Rhodes@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,2009-12-01,2011-06-01
AAG1447,Amir Akeem Garrison,Amir.Akeem.Garrison@dtaa.com,SystemsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
VAC3966,Vincent Armand Cunningham,Vincent.Armand.Cunningham@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,13 - Stockroom,2009-12-01,2011-06-01
HBC0081,Hollee Blaine Cash,Hollee.Blaine.Cash@dtaa.com,ComputerScientist,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2010-10-01
CCH3489,Ciara Christine Haney,Ciara.Christine.Haney@dtaa.com,NursePractitioner,1 - Adminstration,4 - Safety,6 - Medical,2009-12-01,2011-06-01
ACH1405,April Celeste Hayden,April.Celeste.Hayden@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
FHM2067,Francis Hamilton Marshall,Francis.Hamilton.Marshall@dtaa.com,WebDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2011-06-01
RGP0451,Robert Griffith Pugh,Robert.Griffith.Pugh@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,1 - BuildingSecurity,2009-12-01,2011-06-01
AUR1359,Alea Ulla Randall,Alea.Ulla.Randall@dtaa.com,SoftwareEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,5 - DesktopSoftware,2009-12-01,2011-06-01
GYO2169,Garrett Yoshio Olsen,Garrett.Yoshio.Olsen@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
VEB3671,Veda Erin Brennan,Veda.Erin.Brennan@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
TJB3240,Tyrone Jonathan Barry,Tyrone.Jonathan.Barry@dtaa.com,HardwareEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
AMJ2374,Armand Myles Jimenez,Armand.Myles.Jimenez@dtaa.com,Manager,1 - Adminstration,5 - Security,7 - BuildingSecurity,2009-12-01,2011-06-01
OWC2563,Orla Whilemina Cannon,Orla.Whilemina.Cannon@dtaa.com,Mathematician,3 - ResearchAndEngineering_Government_Domestic,2 - Research,4 - Lab,2009-12-01,2010-07-01
ZMB3863,Zena Melinda Bradley,Zena.Melinda.Bradley@dtaa.com,Scientist,2 - ResearchAndEngineering_Commercial,2 - Research,7 - Lab,2009-12-01,2011-06-01
CBB3018,Cathleen Bianca Burnett,Cathleen.Bianca.Burnett@dtaa.com,NursePractitioner,1 - Adminstration,4 - Safety,5 - Medical,2009-12-01,2011-06-01
JJH1389,Jonathan Jelani Hooper,Jonathan.Jelani.Hooper@dtaa.com,SoftwareDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2011-06-01
PSC1608,Prescott Slade Carson,Prescott.Slade.Carson@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,2 - RegionalSales,2009-12-01,2011-06-01
CJY2951,Colette Jade York,Colette.Jade.York@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
PCA3212,Portia Cassady Andrews,Portia.Cassady.Andrews@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2010-05-01
CFS1611,Cassady Florence Summers,Cassady.Florence.Summers@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,2 - RegionalSales,2009-12-01,2011-06-01
BPL3202,Barclay Plato Lyons,Barclay.Plato.Lyons@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
GNA0183,Gregory Neville Ayers,Gregory.Neville.Ayers@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,2 - MechanicalEngineering,2009-12-01,2011-06-01
SCL0022,Scarlet Caryn Lane,Scarlet.Caryn.Lane@dtaa.com,HumanResourceSpecialist,1 - Adminstration,1 - Personnel,,2009-12-01,2011-06-01
FZW2101,Fleur Zena William,Fleur.Zena.William@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-06-01
JDB0956,Justin Devin Bender,Justin.Devin.Bender@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
GAB1206,Galvin Avram Ball,Galvin.Avram.Ball@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,2 - Lab,2009-12-01,2011-06-01
NEH3435,Nicole Emi Hamilton,Nicole.Emi.Hamilton@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
BAH3684,Byron Amir Haney,Byron.Amir.Haney@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
EUH0257,Eleanor Uma Hensley,Eleanor.Uma.Hensley@dtaa.com,AdministrativeAssistant,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,2 - MechanicalEngineering,2009-12-01,2011-06-01
TKS3035,Tamekah Keiko Stephenson,Tamekah.Keiko.Stephenson@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,9 - BuildingSecurity,2009-12-01,2011-06-01
BMH0457,Brielle Maite Henson,Brielle.Maite.Henson@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,1 - BuildingSecurity,2009-12-01,2010-04-01
LUG2205,Lila Uma Garza,Lila.Uma.Garza@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
ROA3171,Robert Otto Allen,Robert.Otto.Allen@dtaa.com,SystemsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,24 - SystemsEngineering,2009-12-01,2010-10-01
PVV3999,Pascale Vivian Valenzuela,Pascale.Vivian.Valenzuela@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,14 - AssemblyDept,2009-12-01,2010-04-01
CKB3745,Christopher Kermit Barrett,Christopher.Kermit.Barrett@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
WAC3677,William Acton Caldwell,William.Acton.Caldwell@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
VCS1196,Vaughan Clinton Sears,Vaughan.Clinton.Sears@dtaa.com,TestEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2011-06-01
ORM1484,Odysseus Rigel Montoya,Odysseus.Rigel.Montoya@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,2009-12-01,2011-06-01
LRC3160,Lawrence Rogan Cotton,Lawrence.Rogan.Cotton@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,23 - ElectricalEngineering,2009-12-01,2011-06-01
CLC1272,Chester Lucas Crosby,Chester.Lucas.Crosby@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
SSH1649,Sawyer Stuart Hood,Sawyer.Stuart.Hood@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,2009-12-01,2011-06-01
VCF3273,Vaughan Channing Frazier,Vaughan.Channing.Frazier@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
KPP2253,Keegan Paki Palmer,Keegan.Paki.Palmer@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
ERH0815,Edward Raymond Hancock,Edward.Raymond.Hancock@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,5 - SystemsEngineering,2009-12-01,2011-06-01
NSC0237,Nathan Samuel Callahan,Nathan.Samuel.Callahan@dtaa.com,AdministrativeAssistant,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
MNM1161,Medge Nicole Maldonado,Medge.Nicole.Maldonado@dtaa.com,MaterialsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,9 - MaterialsEngineering,2009-12-01,2011-06-01
KDM3923,Kaye Deborah Mcbride,Kaye.Deborah.Mcbride@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,2009-12-01,2011-06-01
IDF0189,Irma Denise Ferrell,Irma.Denise.Ferrell@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
GRM3793,Gary Ronan Miles,Gary.Ronan.Miles@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,2009-12-01,2011-06-01
AMB3208,Alexa May Barker,Alexa.May.Barker@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
BKC3473,Brady Kermit Clay,Brady.Kermit.Clay@dtaa.com,LabManager,2 - ResearchAndEngineering_Commercial,2 - Research,6 - Lab,2009-12-01,2011-06-01
GMM0224,Georgia Marah Mueller,Georgia.Marah.Mueller@dtaa.com,SoftwareEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,,2009-12-01,2011-06-01
PJS2078,Paula Joan Shields,Paula.Joan.Shields@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
ROH1347,Rafael Octavius Hess,Rafael.Octavius.Hess@dtaa.com,Mathematician,4 - ResearchAndEngineering_Government_Foreign,2 - Research,2 - Lab,2009-12-01,2011-06-01
BGN3820,Brady Gil Nelson,Brady.Gil.Nelson@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
MHG3749,Mara Hilda Gardner,Mara.Hilda.Gardner@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
FAH1851,Fredericka Anjolie Hays,Fredericka.Anjolie.Hays@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-06-01
ADB0350,Adena Deborah Benjamin,Adena.Deborah.Benjamin@dtaa.com,AdministrativeAssistant,6 - Manufacturing_Government,4 - QualityControl,,2009-12-01,2011-06-01
KBC1485,Kibo Buckminster Cotton,Kibo.Buckminster.Cotton@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,2009-12-01,2010-06-01
MMC0261,Myra Melinda Cotton,Myra.Melinda.Cotton@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,2 - MechanicalEngineering,2009-12-01,2010-04-01
GNH1735,Gillian Nelle Holland,Gillian.Nelle.Holland@dtaa.com,Manager,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
REC0283,Robert Edward Carney,Robert.Edward.Carney@dtaa.com,Manager,5 - Manufacturing_Commercial,1 - IndustrialEngineering,,2009-12-01,2011-06-01
DDL3007,Driscoll Darius Lawrence,Driscoll.Darius.Lawrence@dtaa.com,ChiefEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,23 - ElectricalEngineering,2009-12-01,2011-06-01
RTN3680,Rafael Theodore Neal,Rafael.Theodore.Neal@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
RAB2739,Ria April Burnett,Ria.April.Burnett@dtaa.com,HardwareEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,20 - SystemsEngineering,2009-12-01,2011-06-01
LRW1502,Laith Raja Walter,Laith.Raja.Walter@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,2009-12-01,2011-06-01
